ATI;11778016773
ATE;8757480213
ITH;6795041998
STA;5003705570
CTI;4965296625
ITI;4405426644
NTE;4326059573
STR;4004702365
STI;3838372232
ITY;3740314311
OTH;3662729446
STE;3592565889
NTI;3452787542
NTS;2819913821
ITE;2534327799
TTE;2421458175
NTR;2204208420
ITS;2139410770
STO;2113597230
NTA;1978715787
ATT;1875749484
RTI;1821040658
ATH;1656426922
NTO;1449629791
ITA;1427457862
ETH;1414693947
UTI;1414080695
FTE;1371492548
CTE;1357259543
ETE;1324106156
OTE;1295951836
RTH;1294805606
ATU;1271862404
ITT;1197174866
RTA;1187187660
ITU;1144223267
ETI;1133782356
ETT;1071390354
UTE;1065304600
UTH;1044564536
STU;1027123631
CTU;972918524
CTO;959250391
PTI;944224042
CTS;937872402
STS;930697760
RTE;876755827
ETW;837710782
TTL;778068662
ETA;770934179
NTL;758192199
OTI;755506245
ATO;746412486
RTS;663354083
PTE;613211980
RTY;584138340
LTH;574593264
NTH;573541626
TTI;532569021
ATA;478629045
LTI;458767006
ETS;453820281
OTA;447404740
ETY;437267283
NTU;436632266
XTE;432168167
RTU;428054327
OTT;389632128
ITO;382559322
ETR;379071696
LTU;365484469
CTR;358161894
LTE;351862627
TTA;342495488
ETU;328058396
HTE;324027724
YTH;315021900
NTY;313628993
HTS;302381055
ATC;293503144
OTO;285656290
ATR;284497156
GTH;272584989
UTS;270271168
LTS;269906353
XTR;262526653
UTT;259906065
CTL;248701181
CTA;231474077
UTU;230872652
TTO;219499208
ATS;215430062
ATM;214998184
UTO;211928224
STL;208834954
STY;205011932
BTA;192211813
RTM;191745251
ITL;188167868
LTY;183850932
OTS;175243179
PTA;174780411
STM;167450843
ITC;162352860
TTR;161218322
LTA;160040612
WTH;159271498
UTA;158813599
PTU;151600142
GTO;146903668
ETO;143335051
UTY;141392915
PTO;140783756
PTS;134157253
ITR;129380047
UTR;121004904
RTO;120916876
ETC;114132680
RTL;113128032
UTL;107272366
UTC;105207085
ATL;104542883
LTO;98916081
HTL;92133099
TTY;86512071
RTN;84188453
RTR;83280275
ITN;77129642
UTP;76924664
STH;73640451
XTU;69411411
HTI;67785867
FTS;66310506
NTM;62148765
YTE;60835883
FTY;59188389
ATY;55274542
PTH;53492134
FTH;51712104
OTL;51001520
TTS;48391701
BTE;47593904
ITM;47507248
YTI;47366134
LTR;47290052
ITZ;47018028
HTY;42217614
DTH;41934974
FTI;41558472
HTF;39536227
ETL;38792070
XTS;38688191
XTI;38081121
YTO;37971483
PTY;37762266
FTW;36831321
OTR;35886749
HTH;35292632
BTL;35161544
OTY;35118546
ETN;30515252
STW;30202489
ATF;26446886
BTS;25424737
XTY;24333079
UTW;23032391
RTF;22654581
XTH;22303954
TTH;21275490
RTG;21249047
PTL;20930702
HTN;19704602
OTW;19522265
WTO;18405870
RTZ;18196413
UTM;17199538
FTL;16819232
OTC;16819202
UTB;16501753
STP;15765857
HTO;15439502
ETZ;15113519
OTU;14903337
CTM;14579380
ITF;14326300
BTF;13691446
BTR;13602357
UTD;13351015
STN;13065422
ATN;12952060
HTM;12495743
BTO;12111597
KTO;12033529
XTB;11805533
OTB;11541309
LTD;10724526
MTH;10471729
XTO;10393055
CTN;9979945
PTC;9881337
UTF;9868811
NTG;9841597
XTA;9442392
CTF;9343925
LTZ;9257128
STC;8802688
ETB;8437217
UTG;8357146
RTC;8176286
RTW;8126494
STF;7969408
NTW;7909557
UTN;7846249
OTN;7613540
ATK;7180400
FTA;6715690
FTO;6563141
TTG;6558603
MTE;6451197
TTU;6017505
ATZ;5811191
ATP;5728680
NTF;5727460
PTR;5437663
NTZ;5288862
ETP;5117482
OTM;4778484
BTI;4576129
ETF;4332457
KTA;4202571
KTH;4115298
KTI;3996177
STB;3852221
HTR;3560422
LTM;3537854
HTA;3528889
OTP;3509832
UTZ;3453856
RTB;3427158
HTW;3391166
ZTE;3309238
BTU;3051804
FTN;3016758
HTT;2937795
NTN;2846776
ATV;2743660
GTI;2621551
ITD;2602527
STG;2585353
STD;2499466
NTP;2289533
ITB;2285299
GTE;2275447
YTT;2245817
DTA;2223963
OTG;2188707
CTH;2158653
STV;2116773
TTP;2039328
ATW;1988586
DTI;1972183
HTU;1919634
BTY;1896839
STT;1830849
RTT;1820161
FTC;1818610
TTV;1811232
ITK;1795009
DTE;1762976
ITW;1757522
TTM;1694092
ETM;1677764
FTP;1615821
LTL;1599257
NTC;1492158
PTN;1422065
HTC;1374394
ATQ;1340939
TTF;1266924
OTZ;1200836
NTB;1185263
NTD;1159618
YTA;1152308
OTK;1100162
ITV;1052215
MTS;1007434
FTR;985703
GTA;964963
ATB;934516
LTP;915228
NTT;889941
WTE;886863
FTU;876672
LTW;868974
KTU;839773
KTR;839213
GTZ;819272
MTO;785921
HTG;784454
YTR;780038
LTK;769374
CTY;733051
YTU;729041
DTR;718917
MTP;704200
ITG;702725
ETD;693289
GTP;690252
ATG;669368
FTB;663758
TTN;659695
ATD;655790
PTF;629712
YTW;628754
JTH;599669
MTV;563481
PTM;549371
DTO;531228
GTU;519969
OTF;518569
PTT;510261
KTE;494469
DTL;464580
MTR;456417
DTS;454997
VTH;448567
MTD;447652
YTL;443149
FTM;437328
MTA;416982
TTK;414948
DTV;401127
GTS;394539
DTP;384516
TTW;377906
DTD;367989
WTS;353258
CTV;340860
NTJ;340174
UTV;294440
LTN;292534
CTC;276620
BTH;270370
TTT;262831
LTT;257212
ZTS;256966
ETV;249679
MTB;240398
RTP;235067
DTC;234086
WTP;231784
WTU;228946
MTF;228420
CTW;228098
PTP;222969
FTT;217878
ETJ;215817
MTC;214605
HTP;213881
QTL;209902
ITP;206784
LTC;206520
DTT;206332
MTT;204979
ITJ;200860
MTG;195886
LTB;191451
STK;183686
HTD;179512
WTR;179244
RTD;176896
LTV;175832
MTX;173107
CTP;172958
CTD;170255
ZTL;165032
RTV;164326
MTM;157670
QTY;153085
HTB;151094
MTU;150044
MTN;148876
LTG;147958
HTV;146747
XTV;146064
MTI;144140
TTC;141275
JTS;137685
VTR;137680
PTW;134122
ZTA;130465
JTY;130037
JTI;128039
STQ;123968
ETK;120118
WTA;119574
DTY;118196
WTC;117597
CTT;117216
GTR;116610
WTI;113931
JTP;113548
OTD;112816
VTI;111906
CTB;111402
ZTO;111380
