ONS;7187472617
ONE;4425109105
OUR;4406006814
OME;4215212970
OVE;3916118810
OUT;3862229953
OUN;3822970506
ORE;3797463503
OTH;3662729446
ORT;3525114055
OUL;3393996042
OUS;2923340166
ONT;2709693161
OSE;2536016912
OUG;2428002205
ORM;2324611512
ONA;2322176393
ORD;2286715485
OMP;2282867653
OST;2150055872
OWN;2094281927
ONG;2001446810
OWE;1902222370
OPE;1888113123
OND;1821563403
OMM;1747661259
ORK;1683087659
ORI;1679533364
OLL;1597970087
OLD;1505803220
OOD;1500709917
OLI;1443365710
OOK;1340578410
OIN;1315707093
OTE;1295951836
OLO;1265524937
ONC;1235335543
ORS;1222304913
ONL;1214820120
ORY;1206606762
OSS;1189532371
OFF;1138112310
OCI;1107578343
ORA;1068437016
OLE;1055326048
OSI;1053469905
OMI;1020006801
ODU;990596720
OVI;860059985
ODE;849860660
OLU;797461296
OCE;761797902
ORG;758376569
OTI;755506245
ONI;744269828
OPL;740318480
OMA;724716113
ONO;722854443
OGR;701989031
OOL;667687021
OCK;641629889
ORN;615521992
ONF;609631269
ORR;602962720
OES;599265114
ORL;584753943
OWI;583860434
OCA;579819067
OUP;573093303
OBL;565918607
OCC;555149612
OKE;542317490
ORC;540145077
OPP;526407315
OWS;525286869
OGI;510956915
ONV;480585073
OFT;470251665
OOR;464661153
OTA;447404740
OBS;428337956
OAD;424668969
OLV;417324769
OGE;408902317
ODY;405905497
OGY;402358741
OPI;394069109
OPO;390416579
OTT;389632128
OLA;377713012
OWL;369656751
OOM;359663502
OPH;356600789
ODI;356560386
ODS;354672257
OON;354160801
ONN;350426547
OOT;341233922
OPM;339936701
OWA;338671620
OBA;335542032
OUB;329157076
OBJ;319748007
OSP;315734901
ORP;310011696
OHN;308414190
OBE;303638523
OMB;302502012
OIL;298525984
OPU;297563488
OYE;291627946
OTO;285656290
OLS;281498408
OIC;269465117
OPT;264633388
OCU;259455313
OAC;254183465
OMO;250717471
OCT;250032446
OAR;236594295
OGN;235915305
OID;219057289
OAT;216980715
OXI;214230921
OFE;207695313
ONY;206116787
OKS;205663695
ORO;203975700
OLY;203802715
OIS;202905386
OPS;201162256
OSO;198436340
OBT;195223525
OOP;186961873
OJE;182481089
ONM;182350292
OMS;181520600
OTS;175243179
OVA;173659413
ODA;171789113
OKI;170193998
OCR;169886618
OBI;168589803
OPR;163638050
OYA;154436638
OWT;154425351
OAL;152336936
OOS;150786834
OMY;148509528
OFI;145207710
OET;141380132
ORW;131296397
OUC;128184243
OCH;123925374
OSA;120990432
ORB;120709356
OUD;119476697
OAS;112523674
OPY;109588325
OYM;108867948
OYS;103062515
OSC;102576123
OLT;101625977
OAN;98883699
OPA;97279673
OOF;95182650
OBV;94231897
ODO;91692104
OWD;87174970
OCO;86811546
ODD;85963452
OMF;79983130
OSU;76454630
OUI;73258641
OGU;71888808
OEM;70324538
OBB;67344210
OGA;67087480
OHI;63143537
OIT;61798170
OXY;61766386
OIR;61702311
OLK;57295317
OHO;52724909
OTL;51001520
OXF;50540168
ONU;50234052
ONQ;47282611
OZE;46745794
ODG;46677388
ORU;46224595
OLF;46179259
OCL;45298005
OHE;43327063
OBO;43244580
OFO;42423931
OGS;42140119
ONJ;40919416
OAK;38432523
ONK;37340249
ONW;36615523
OTR;35886749
OEF;35177988
OTY;35118546
OLM;33709671
OSM;32765120
OYI;32489798
OCY;32443921
OSH;31793466
OHA;31664534
OXE;30188629
OLN;29954725
OVO;29290615
OGO;28532777
OQU;28412446
OSL;26723634
OSY;26395274
ONR;25959432
ORH;25185063
OGG;24843766
OEV;24715124
ORF;23553647
OUV;23254253
OKA;21579723
OBU;20986364
OEN;20505388
ODL;20126824
ONZ;20078146
OGL;19952737
OER;19887531
OTW;19522265
OMN;19340258
OED;18880094
OFA;18856847
OYD;18670475
OAM;18615140
OKL;18576189
OLC;18325277
ODN;16894257
OTC;16819202
ONP;16220898
OLP;15910581
OEL;15844449
OWH;15475433
OFS;15343909
OEC;15258571
OTU;14903337
ODW;14762236
OKY;14565761
OOV;14480602
OZA;13694638
OYC;13403791
OZO;13110799
ODR;13095037
OLB;12762603
OWM;12532383
OPK;12481169
OMR;12479307
OMU;12204177
OSQ;11579338
OTB;11541309
OAP;11209975
OGM;11019440
OYO;10439778
OBR;9357343
OHY;8901035
OYL;8704892
OEB;8384912
OEU;8326205
OFU;8294392
OWB;8193522
OSB;7995442
OML;7846244
OTN;7613540
OUE;7602388
OLG;7390491
OAG;7358731
OYF;7274058
OWY;7072219
OKO;6946437
OSW;6785825
ODH;6673034
OMW;6622764
OAH;6477449
ODB;6407811
ORQ;6370163
OWR;6346637
ODM;6229752
OUX;5963867
OHM;5826606
OHL;5824432
OBY;5412676
OEX;5404819
ONH;5391488
OFL;5386932
OZY;5379056
OZZ;5362416
OYN;5308351
OXA;5269764
OIE;5252316
OVU;5227156
OSK;5172041
OMT;4931574
OSN;4791486
OTM;4778484
OJO;4750415
ODF;4714209
OAX;4695598
OKU;4629034
OOG;4328202
OPF;4287783
OOC;4276246
ONB;4256043
OOO;4156543
OUA;4097226
ODC;4074332
OGH;3986429
OUM;3966040
OAF;3919163
OJA;3859050
OEA;3844805
OIX;3709151
OWF;3615624
OIG;3604054
OKK;3587911
OWP;3536991
OTP;3509832
OHR;3489770
OZI;3444383
OEI;3418741
OCS;3304874
OUF;3249061
OXO;3224695
OIM;3186047
OWO;3159559
ORV;3101384
OOZ;2944410
OYB;2910051
OIA;2874246
OYH;2857097
ODP;2789388
OWC;2786233
OUQ;2649767
OGD;2642497
OLH;2356860
OTG;2188707
OOE;2114209
OAV;2068860
OBN;1983938
OLW;1955922
OEY;1922073
OSG;1910297
OVS;1908231
OLZ;1905249
OPC;1841009
OAB;1824238
OOI;1814489
OVT;1738163
OOH;1715720
OAQ;1710412
OEO;1674144
ODK;1641697
OCQ;1627999
OKM;1618511
OJI;1592592
OKB;1571838
OFR;1556572
OAU;1537162
OBD;1535639
OFM;1523938
OEH;1471545
OKH;1452026
OWU;1440345
ONX;1434133
OHU;1386093
OLR;1332242
OXB;1287941
OEK;1271642
OXV;1248618
OTZ;1200836
OBH;1164701
OTK;1100162
OVY;1084564
OUJ;1083314
OUK;1055053
OKC;1047245
OBW;1045680
OSV;1040099
OHS;1032389
OIK;1013105
ORZ;930044
OYT;915602
OVN;914062
OPD;908532
OOB;904472
OGT;814865
OUZ;813889
OVG;803451
OEW;795628
OKW;789765
OAO;781670
ODT;776207
OIB;744417
ODV;731200
OGW;699265
OSF;676486
OWK;668357
OXU;654015
OCD;643806
ODZ;628557
OXC;627084
OAA;609687
OFN;606587
OKR;606411
OSD;603482
OPW;600189
OKF;555863
OSZ;555750
OMC;545258
OXH;539368
OTF;518569
OLQ;515436
OIF;508718
OUW;489264
OZL;478285
OGB;462414
OHD;447191
OCN;417822
OAZ;415801
OZN;414067
OXL;400352
OIV;385975
OKT;378393
OZC;377763
OCP;371992
OMK;367907
OXS;358627
OAI;355480
OVL;354772
OIO;353197
OMD;330102
OZS;323382
OPJ;299019
ORJ;294599
OPG;293179
OIP;285701
OFY;275428
OEG;261851
OWG;241087
OXW;239888
OEE;233696
OEP;233168
OPN;232632
OYU;221832
OUY;214846
OGF;213693
OFC;213490
OBZ;208154
OOX;203091
OXG;198087
OWW;191572
OMH;190302
OIZ;184400
OMG;182654
OBC;179592
OBF;176657
OSR;165997
OFD;165046
OZU;156431
OXP;154761
OHT;154377
OJV;149495
OOU;147608
OYG;141706
OPB;139318
OJT;130037
OYK;127986
OFW;126749
OGP;125855
OEQ;125324
OXX;122295
OXT;121994
OJU;121196
OXM;119604
OFH;115497
OJC;113291
OTD;112816
OIQ;112653
OXN;109398
OFG;102142
OOQ;101952
OTV;100404
