EXP;1868948910
EXT;1175724950
EXA;775248241
EXC;743862324
EXI;517094815
EXE;358959335
OXI;214230921
AXI;166218377
IXE;134614571
IXT;127674482
EXH;115651467
EXU;113797895
AXE;73566848
NXI;61850145
OXY;61766386
OXF;50540168
AXA;42335328
OXE;30188629
XXI;29147653
EXO;29008177
IXI;26122281
AXO;25583803
XXX;18950344
UXU;18130013
XXV;17846164
RXI;15947580
IXO;15614190
AXP;12422697
UXI;11645879
UXE;8229868
IXA;8139989
EXQ;8045753
AXW;6052637
AXT;5580781
OXA;5269764
UXT;4982507
LXX;4384186
AXY;4296965
OXO;3224695
AXL;3058188
UXL;2976514
EXY;2370944
LXI;1573881
IXP;1445786
OXB;1287941
OXV;1248618
RXE;1238326
EXF;1232223
LXV;1206136
YXI;1146662
EXL;1049823
UXO;772320
EXX;764505
XXO;764505
EXN;678196
OXU;654015
AXM;632552
UXA;631035
OXC;627084
OXH;539368
UXB;431888
OXL;400352
AXS;384938
GXI;383424
UXH;380234
OXS;358627
EXM;274421
YXE;250459
OXW;239888
CXI;223238
TXT;213129
IXB;208189
NXE;201406
IXF;200376
AXC;199563
OXG;198087
AXF;179224
OXP;154761
YXO;151526
KXP;148265
UXM;143995
AXU;134635
OXX;122295
OXT;121994
EXR;121949
OXM;119604
AXN;111697
OXN;109398
XXY;101630
XXM;100133
XXL;100009
