REF;1267265138
OFF;1138112310
IFF;1137844863
DIF;1094447781
INF;1078671633
ELF;1072288962
LIF;918198174
EFF;877045505
DEF;700730657
ERF;638460356
TIF;624529812
BEF;616963056
ONF;609631269
AFF;564298855
NIF;414875698
ROF;396697770
IEF;392600321
UFF;385031519
LEF;327333136
CIF;323469753
SUF;275144774
ALF;269625068
RIF;245251090
NSF;195857161
URF;188501410
RAF;170705735
NEF;170605479
ISF;158811837
WIF;144633868
FIF;136748737
SAF;135120617
SOF;127128285
UNF;114661050
SSF;107827016
NUF;104267450
SEF;97925573
TAF;97643320
OOF;95182650
SIF;93352446
ULF;85692479
OMF;79983130
EAF;74531254
HIF;74138190
GIF;61578610
ENF;57321143
OXF;50540168
THF;48755280
OLF;46179259
CEF;44998279
ARF;43612441
COF;41556211
HTF;39536227
EOF;35988144
TEF;35902216
AWF;35627709
BUF;35181251
OEF;35177988
TUF;34065696
HAF;32600010
NDF;30954841
JEF;27579476
NGF;27310740
ATF;26446886
LPF;24101719
ORF;23553647
RTF;22654581
EEF;21841175
AKF;19835435
ANF;19719450
ADF;18570568
HEF;17765505
AUF;17725497
LOF;17021910
CAF;15979237
HOF;14939961
ILF;14906757
ITF;14326300
NKF;13835783
BTF;13691446
RUF;11679356
PEF;11448658
TOF;10265396
NOF;10254972
UTF;9868811
NAF;9864291
EDF;9690915
CTF;9343925
LLF;9316367
LUF;8227510
AYF;8118894
STF;7969408
RMF;7949080
UMF;7787643
IRF;7665768
YSF;7568092
MIF;7364602
OYF;7274058
CHF;7229487
KEF;7089654
EIF;7045587
LAF;7026243
PUF;6733579
NTF;5727460
WAF;5638898
MUF;5585831
RNF;5582862
LDF;5568548
RKF;5553365
CUF;5497129
HUF;5480794
BAF;5139343
YOF;4936780
ODF;4714209
DUF;4566660
VEF;4547167
EWF;4523658
CKF;4404008
IMF;4399602
ETF;4332457
OPF;4287783
BIF;3975015
OAF;3919163
MEF;3658050
OWF;3615624
WOF;3536111
MAF;3481458
UEF;3286873
OUF;3249061
RLF;3216272
TYF;3063239
LFF;2896061
WNF;2857753
KAF;2821402
EGF;2740694
SHF;2546929
PIF;2459942
CSF;2451178
UIF;2315175
JAF;2259793
DAF;2231238
IOF;2215371
MOF;2197049
AIF;2139951
AMF;2083045
GEF;2045647
KOF;1997636
MPF;1992334
MCF;1878446
GHF;1866286
EYF;1800713
AEF;1791575
DOF;1787500
RSF;1757922
GOF;1674366
EPF;1532068
EMF;1510986
XIF;1505022
UBF;1502941
PDF;1484405
TTF;1266924
EXF;1232223
MSF;1212193
ESF;1157632
BOF;1146652
EUF;1068703
TNF;986710
AAF;952303
TSF;942717
WEF;868008
IAF;853515
IGF;826434
ACF;812979
GAF;801130
UPF;784307
VIF;757002
RFF;732704
KIF;714005
RDF;708914
OSF;676486
POF;666628
PTF;629712
IDF;602631
SPF;586652
IPF;575620
NFF;565234
JOF;563999
LNF;558683
OKF;555863
UDF;528649
KUF;522823
OTF;518569
IVF;511614
OIF;508718
TGF;504366
MBF;503024
GUF;478998
ASF;478481
CBF;440784
FEF;425951
CCF;418925
VHF;412815
CRF;408302
LYF;399886
PAF;387594
UHF;378330
ICF;376757
PCF;367022
PSF;366030
SCF;356227
FAF;343386
CDF;339855
SDF;314192
WWF;313986
AGF;303360
ZAF;291948
APF;285342
ZEF;280516
ECF;271168
NLF;258559
ZIF;257944
DGF;243150
MTF;228420
FYF;221276
MMF;220702
OGF;213693
FGF;210885
DMF;209592
HCF;204730
DCF;202802
UAF;202116
IXF;200376
RPF;198314
AQF;196684
PFF;193801
PRF;188394
RZF;183650
AXF;179224
OBF;176657
TZF;171945
JIF;165458
PPF;163183
SWF;162246
GSF;160430
XAF;157482
BNF;156985
AVF;156487
FOF;153822
RBF;147359
LSF;145117
FFF;143343
MLF;141601
VWF;137662
SNF;133352
TCF;132301
AJF;128367
MDF;127068
NWF;124657
CPF;124457
SRF;119723
TRF;119022
VLF;114338
DNF;111791
VDF;111108
TBF;111046
PLF;109518
EZF;108840
MRF;108719
CMF;105754
NMF;105652
NCF;103148
