BJE;643845268
AJO;250450217
OJE;182481089
NJU;138707706
NJO;99570072
DJU;87668527
EJE;69947817
AJE;41592970
NJE;38083475
EJU;29741424
NJA;24621754
EJO;20005040
DJA;19421925
AJA;19140703
DJO;13983659
IJI;12069753
DJE;8946524
IJA;8068729
UJA;5651822
RJE;5072294
BJU;4882097
OJO;4750415
EJA;4496996
AJI;4142386
OJA;3859050
UJI;3809994
RJU;3422093
RJO;3392041
IJU;3272599
NJI;2902687
SJU;2878648
SJO;2366643
IJO;2018192
AJP;1948278
UJE;1728834
AJU;1665885
OJI;1592592
BJO;1571190
UJO;1389922
FJO;988579
AJR;912574
EJI;885941
KJA;883243
DJI;881977
UJU;877246
IJK;863967
BJP;638064
RJA;614196
IJH;609795
IJN;588660
LJU;583643
KJV;577361
AJJ;565467
AJN;533687
RJI;498074
AJY;476583
EJB;476255
SJI;401577
IJE;396450
LJA;374677
AJL;370034
IJM;353299
PJO;346355
TJO;340174
KJE;331688
KJO;330056
YJA;322830
BJA;309456
IJD;308865
PJE;299019
AJM;296321
GJI;250393
AJC;235434
EJM;228492
TJE;215817
TJI;202015
NJY;201711
TJA;200860
HJA;195243
LJE;184692
UJJ;159836
JJA;159836
AJK;158047
OJV;149495
SJA;147907
IJP;144516
DJS;141128
ZJA;134157
IJR;132751
IJL;132596
BJT;132339
JJI;131971
CJD;131963
OJT;130037
UJR;129412
AJF;128367
IJT;128039
RJR;122563
OJU;121196
PJA;120642
OJC;113291
AJZ;111349
LJO;108907
AJS;102943
