ITH;6795041998
OTH;3662729446
ICH;3577428959
IGH;3553478573
UGH;2701766755
ISH;2074242414
ACH;1966761386
UCH;1883741792
ATH;1656426922
ETH;1414693947
RTH;1294805606
RCH;1261302449
UTH;1044564536
SCH;862139668
TCH;626978818
NCH;623673170
ECH;620210511
LTH;574593264
NTH;573541626
ASH;463302491
APH;440006034
BEH;366991037
OPH;356600789
YTH;315021900
JOH;314841337
RSH;288177517
GTH;272584989
NSH;248523959
ERH;239718268
USH;227018420
YCH;210416399
MPH;199569864
EPH;182004887
ESH;175440721
INH;162097523
WTH;159271498
SPH;155111947
REH;155070536
EWH;129086117
OCH;123925374
EXH;115651467
LPH;107722203
XCH;103270204
COH;86577483
RAH;81671337
STH;73640451
ENH;70383399
DSH;62925714
RPH;61013741
SEH;58720939
NGH;53752604
PTH;53492134
FTH;51712104
YWH;46308801
VEH;45983831
ADH;43687214
IPH;42747383
DTH;41934974
ROH;38272623
HTH;35292632
KSH;34092428
MAH;32685860
DDH;32319005
OSH;31793466
UNH;31509749
RGH;31364488
LDH;30278099
RRH;30252184
LAH;27857110
MEH;25770780
ORH;25185063
IAH;25141380
NWH;24653220
LCH;24565190
UPH;24526081
NDH;23359629
ANH;22697476
YPH;22635328
XTH;22303954
TTH;21275490
LSH;21078040
CKH;21076441
RWH;21027006
NAH;20470634
BOH;18493738
LIH;17153707
ELH;16895885
URH;16142159
DAH;16067364
MOH;15612847
OWH;15475433
TAH;13794638
AGH;13692847
DEH;13294160
EAH;13165962
TEH;12653919
JAH;12139869
PSH;12072651
ILH;11940046
NIH;11792878
HAH;11107242
CCH;10950999
LEH;10792977
THH;10622622
MTH;10471729
WSH;10311367
IKH;10184417
TSH;10115938
NEH;9911873
SAH;9424817
AKH;9393673
FGH;9356740
BAH;9075574
ABH;9068890
MUH;8219733
RKH;7826775
ODH;6673034
FSH;6572003
RNH;6547312
OAH;6477449
KOH;6397784
MSH;6291992
ALH;6030275
KAH;5880814
GSH;5851486
HWH;5788923
DCH;5707251
EEH;5656677
ARH;5519773
JEH;5497278
ONH;5391488
VAH;5367799
YAH;5297869
CAH;5034770
WEH;4993281
WAH;4893448
SSH;4866736
AOH;4805234
KEH;4759456
AWH;4600564
HIH;4434608
EGH;4273666
KTH;4115298
OGH;3986429
LOH;3930460
MCH;3756329
NYH;3485662
SOH;3466566
FAH;3375205
YSH;3369045
LZH;3346976
BIH;3269708
GEH;3233484
IEH;3116880
HCH;3057738
CPH;3031418
AMH;2980742
PAH;2917043
OYH;2857097
AYH;2818368
KUH;2754062
UDH;2586413
UBH;2563157
HUH;2461239
RMH;2424716
PPH;2375176
OLH;2356860
WNH;2215905
NOH;2208973
TIH;2189111
CTH;2158653
RUH;2144589
HOH;2138710
EKH;2100563
LKH;2067153
HRH;2054249
UKH;2046565
UEH;1960616
EDH;1879724
LLH;1828568
LFH;1812656
YEH;1756185
NKH;1750644
BUH;1721716
OOH;1715720
RDH;1702033
HSH;1695292
CEH;1695105
QUH;1657447
EYH;1635425
WCH;1626271
CHH;1611597
DOH;1590599
TPH;1590198
EZH;1498635
JIH;1475959
OEH;1471545
NNH;1457807
OKH;1452026
MIH;1436658
SUH;1404915
MBH;1356416
KWH;1352774
LYH;1324865
AUH;1313842
LMH;1241994
TWH;1223226
WOH;1208294
OBH;1164701
DIH;1152432
TZH;1137414
ZAH;1069607
BCH;1051916
IIH;1037539
IOH;932542
LUH;917364
DPH;907567
TOH;906836
UAH;885947
EIH;851293
POH;821509
MMH;808408
RIH;783912
IMH;780680
CYH;775582
RLH;764536
DUH;737102
FUH;736774
GZH;714816
ULH;697216
GAH;691400
SIH;636368
NRH;635933
FFH;631255
YKH;615829
IJH;609795
JTH;599669
IRH;588454
NPH;582933
HEH;581588
GCH;541272
OXH;539368
ZOH;480283
VCH;460814
VTH;448567
BSH;427732
PCH;425069
SHH;388147
PYH;385093
WUH;382036
UXH;380234
NZH;376491
SRH;368778
TRH;356071
AHH;351230
YUH;350518
KKH;349555
EBH;340566
LGH;340121
BPH;335860
YLH;329388
FEH;325504
GUH;324664
MKH;322346
VIH;319213
UMH;311915
EOH;291338
AZH;276095
PEH;275394
BTH;270370
UZH;268049
AAH;265344
FWH;262022
MGH;254960
HBH;250528
BYH;230860
DHH;230685
CGH;226073
CRH;217077
SDH;216330
GOH;215429
GVH;214179
WDH;213557
XYH;210980
NUH;210631
AFH;210282
BZH;208154
IDH;207253
OMH;190302
HGH;185110
UOH;183582
DWH;180151
YOH;179255
EUH;173927
PUH;171422
IZH;169409
DBH;166040
KCH;161173
IQH;159060
HHH;156433
TUH;152038
JPH;144516
WIH;132542
CWH;123443
FCH;120158
YNH;119744
CSH;118701
VUH;116502
OFH;115497
RBH;109927
TYH;109490
BKH;108258
HLH;106285
ZCH;105050
RZH;104478
JSH;102943
KPH;101069
